ID,Name,ID,Name,IATACountryCode,ICAOCode,City,CityName,IATACode,IATACountryCode,ICAOCode,Latitude,Longitude,TimeZone
arp_zjt_my,Tanjung Pelepas Port Airport,,,,,,Tanjung Pelepas,ZJT,MY,,1.58333,110.483,Asia/Kuching
arp_bve_fr,Brive-Souillac Airport,,,,,,Brive-la-Gaillarde,BVE,FR,LFSL,45.04027,1.487137,Europe/Paris
arp_jdf_br,Francisco de Assis Airport,,,,,,Juiz de Fora,JDF,BR,SBJF,-21.791658,-43.386387,America/Sao_Paulo
arp_pmt_gy,Paramakatoi Airport,,,,,,Paramakatoi,PMT,GY,SYPM,4.700013,-59.713036,America/Guyana
arp_prw_us,Prentice Airport,,,,,,Prentice,PRW,US,,45.540344,-90.27984,America/Chicago
arp_sdh_hn,Santa Rosa de Copán Airport,,,,,,Santa Rosa de Copán,SDH,HN,,14.777267,-88.77513,America/Tegucigalpa
arp_oas_af,Sharana Airstrip,,,,,,Sharana,OAS,AF,OASA,33.12575,68.83852,Asia/Kabul
arp_tcz_cn,Tengchong Tuofeng Airport,,,,,,Tengchong,TCZ,CN,ZUTC,24.93751,98.4848,Asia/Shanghai
arp_yec_kr,Yecheon Airbase Airport,,,,,,Yecheon,YEC,KR,RKTY,36.628582,128.35147,Asia/Seoul
arp_hdy_th,Hat Yai International Airport,,,,,,Hat Yai,HDY,TH,VTSS,6.934788,100.3934,Asia/Bangkok
arp_mzn_pg,Minj Airport,,,,,,Minj,MZN,PG,,-5.86667,144.667,Pacific/Port_Moresby
arp_pko_bj,Parakou Airport,,,,,,Parakou,PKO,BJ,DBBP,9.357514,2.610277,Africa/Porto-Novo
arp_rge_pg,Porgera Airport,,,,,,Porgera,RGE,PG,,-5.5,143.083,Pacific/Port_Moresby
arp_ptj_au,Portland Airport,,,,,,Portland,PTJ,AU,YPOD,-38.318077,141.47105,Australia/Melbourne
arp_hmb_eg,Sohag International Airport,,,,,,Sohag,HMB,EG,HESG,26.341541,31.741093,Africa/Cairo
arp_uua_ru,Bugulma Airport,,,,,,Bugulma,UUA,RU,UWKB,54.638012,52.797882,Europe/Moscow
arp_jkr_np,Janakpur Airport,,,,,,Janakpur,JKR,NP,VNJP,26.70952,85.923386,Asia/Kathmandu
arp_mnw_au,Macdonald Downs Airport,,,,,,MacDonald Downs,MNW,AU,YMDS,-22.446644,135.20175,Australia/Darwin
arp_waj_pg,Wawoi Falls Airport,,,,,,Wawoi Falls,WAJ,PG,,-6.953325,142.65688,Pacific/Port_Moresby
arp_abc_es,Albacete Airport,,,,,,Albacete,ABC,ES,LEAB,38.949314,-1.863229,Europe/Madrid
arp_oln_ar,Colonia Sarmiento Airport,,,,,,Sarmiento,OLN,AR,,-45.58266,-68.99961,America/Argentina/Catamarca
arp_csg_us,Columbus Airport,cit_csg_us,Columbus,US,,,Columbus,CSG,US,KCSG,32.51533,-84.93998,America/New_York
arp_bgi_bb,Grantley Adams International Airport,,,,,,Bridgetown,BGI,BB,TBPB,13.076139,-59.4915,America/Barbados
arp_sss_pg,Siassi Airport,,,,,,Siassi,SSS,PG,,-5.9,147.95,Pacific/Port_Moresby
arp_dth_us,Furnace Creek Airport,,,,,,Death Valley National Park,DTH,US,,36.464497,-116.88134,America/Los_Angeles
arp_vgs_ar,General Villegas Airport,,,,,,General Villegas,VGS,AR,,-34.994667,-62.99207,America/Argentina/Buenos_Aires
arp_arv_us,Lakeland Airport,,,,,,Woodruff/Minocqua,ARV,US,KARV,45.927673,-89.73088,America/Chicago
arp_mlo_gr,Milos Island National Airport,,,,,,Milos,MLO,GR,LGML,36.69708,24.47346,Europe/Athens
arp_stp_us,St. Paul Downtown Airport,cit_msp_us,Minneapolis/St Paul,US,,,St Paul/Minneapolis,STP,US,KSTP,44.933987,-93.06006,America/Chicago
arp_tyt_uy,Treinta y Tres Airport,,,,,,Treinta y Tres,TYT,UY,SUTR,-33.197723,-54.34847,America/Montevideo
arp_vpg_ke,Vipingo Airport,,,,,,Vipingo,VPG,KE,,-3.812483,39.797264,Africa/Nairobi
arp_trj_pg,Tarakbits Airport,,,,,,Tarakbits,TRJ,PG,AYTT,-5.614235,141.04283,Pacific/Port_Moresby
arp_wge_au,Walgett Airport,,,,,,Walgett,WGE,AU,YWLG,-30.031742,148.12451,Australia/Sydney
arp_ait_ck,Aitutaki Airport,,,,,,Aitutaki,AIT,CK,NCAI,-18.830215,-159.76537,Pacific/Rarotonga
arp_ali_us,Alice International Airport,,,,,,Alice,ALI,US,KALI,27.740877,-98.02701,America/Chicago
arp_bhu_in,Bhavnagar Airport,,,,,,Bhavnagar,BHU,IN,VABV,21.752758,72.18527,Asia/Kolkata
arp_piv_br,Pirapora Airport,,,,,,Pirapora,PIV,BR,,-17.312475,-44.85933,America/Sao_Paulo
arp_sow_us,Show Low Regional Airport,,,,,,Show Low,SOW,US,KSOW,34.264687,-110.006714,America/Phoenix
arp_ito_us,Hilo International Airport,,,,,,Hilo,ITO,US,PHTO,19.720116,-155.04485,Pacific/Honolulu
arp_ley_nl,Lelystad Airport,,,,,,Lelystad,LEY,NL,EHLE,52.457767,5.523792,Europe/Amsterdam
arp_vlg_ar,Villa Gesell Airport,,,,,,Villa Gesell,VLG,AR,SAZV,-37.23495,-57.02511,America/Buenos_Aires
arp_siq_id,Dabo Airport,,,,,,Singkep,SIQ,ID,WIDS,-0.478486,104.578415,Asia/Jakarta
arp_koe_id,El Tari Airport,,,,,,Kupang,KOE,ID,WATT,-10.170699,123.66996,Asia/Makassar
arp_lpa_es,Gran Canaria Airport,,,,,,Las Palmas,LPA,ES,GCLP,27.93254,-15.387153,Atlantic/Canary
arp_rmq_tw,Taichung International Airport,,,,,,Taichung,RMQ,TW,RCMQ,24.26382,120.62214,Asia/Taipei
arp_fek_ci,Ferkessédougou Airport,,,,,,Ferkessedougou,FEK,CI,DIFK,9.6,-5.2,Africa/Abidjan
arp_nur_au,Nullabor Motel Airport,,,,,,Nullarbor,NUR,AU,YNUB,-31.441725,130.9031,Australia/Adelaide
arp_vtl_fr,Vittel Champ De Course Airport,,,,,,Vittel,VTL,FR,LFSZ,48.2239,5.93528,Europe/Paris
arp_bjg_id,Bolaang Airport,,,,,,Kota Mobagu,BJG,ID,,-1.039597,122.77138,Asia/Makassar
arp_bzh_zw,Bumi Hills Airport,,,,,,Bumi Hills,BZH,ZW,FVBM,-16.817,28.35,Africa/Harare
arp_cce_gp,Grand Case-Espérance Airport,cit_cai_eg,Cairo,EG,,,Cairo,CCE,GP,,18.100424,-63.049778,America/Marigot
arp_yyy_ca,Mont-Joli Airport,,,,,,Mont-Joli,YYY,CA,CYYY,48.605457,-68.20981,America/Toronto
arp_scm_us,Scammon Bay Airport,,,,,,Scammon Bay,SCM,US,PACM,61.844894,-165.57234,America/Nome
arp_sib_cg,Sibiti Airport,,,,,,Sibiti,SIB,CG,FCBS,-3.686928,13.372121,Africa/Brazzaville
arp_alz_us,Alitak Seaplane Base Airport,,,,,,Lazy Bay,ALZ,US,,56.897617,-154.24887,America/Anchorage
arp_ivl_fi,Ivalo Airport,,,,,,Ivalo,IVL,FI,EFIV,68.60738,27.408392,Europe/Helsinki
arp_mds_tc,Middle Caicos Airport,,,,,,Middle Caicos,MDS,TC,MBMC,21.825748,-71.80152,America/Grand_Turk
arp_mov_au,Moranbah Airport,,,,,,Moranbah,MOV,AU,YMRB,-22.05862,148.07584,Australia/Brisbane
arp_gsq_eg,Sharq El Owainat Airport,,,,,,Sharq Al-Owainat,GSQ,EG,HEOW,22.584642,28.716463,Africa/Cairo
arp_bwc_us,Brawley Municipal Airport,,,,,,Brawley,BWC,US,KBWC,32.992977,-115.51697,America/Los_Angeles
arp_yhr_ca,Chevery Airport,,,,,,Chevery,YHR,CA,CYHR,50.469593,-59.632893,America/Blanc-Sablon
arp_ixm_in,Madurai Airport,,,,,,Madurai,IXM,IN,VOMD,9.836459,78.091446,Asia/Kolkata
arp_sro_co,Santana Ramos Airport,,,,,,Santana Ramos,SRO,CO,,2.21667,-75.25,America/Bogota
arp_ugu_id,Bilogai-Sugapa Airport,,,,,,Bilogai,UGU,ID,WABV,-3.73956,137.032,Asia/Jayapura
arp_cuq_au,Coen Airport,,,,,,Coen,CUQ,AU,YCOE,-13.76334,143.11607,Australia/Brisbane
arp_jad_au,Jandakot Airport,,,,,,Perth,JAD,AU,YPJT,-32.096363,115.88018,Australia/Perth
arp_gdg_ru,Magdagachi Airport,,,,,,Magdagachi,GDG,RU,UHBI,53.471176,125.79912,Asia/Yakutsk
arp_cwt_au,Cowra Airport,,,,,,Cowra,CWT,AU,YCWR,-33.844997,148.64957,Australia/Sydney
arp_dyu_tj,Dushanbe International Airport,,,,,,Dushanbe,DYU,TJ,UTDD,38.548046,68.8145,Asia/Dushanbe
arp_kks_ir,Kashan Airport,,,,,,Kashan,KKS,IR,,33.895084,51.57472,Asia/Tehran
arp_kbb_au,Kirkimbie Station Airport,,,,,,Kirkimbie Station,KBB,AU,YKIR,-17.778831,129.20866,Australia/Darwin
arp_yyn_ca,Swift Current Airport,,,,,,Swift Current,YYN,CA,CYYN,50.291008,-107.69024,America/Regina
arp_spi_us,Abraham Lincoln Capital Airport,,,,,,Springfield,SPI,US,KSPI,39.8439,-89.67792,America/Chicago
arp_guw_kz,Atyrau Airport,,,,,,Atyrau,GUW,KZ,UATG,47.121357,51.822876,Asia/Atyrau
arp_gte_au,Groote Eylandt Airport,,,,,,Groote Eylandt,GTE,AU,YGTE,-13.974383,136.45937,Australia/Darwin
arp_lma_us,Minchumina Airport,,,,,,Lake Minchumina,LMA,US,PAMH,63.88465,-152.30934,America/Anchorage
arp_sja_pe,San Juan de Marcona Airport,,,,,,San Juan de Marcona,SJA,PE,SPJN,-15.353686,-75.13684,America/Lima
arp_tgu_hn,Toncontín International Airport,,,,,,Tegucigalpa,TGU,HN,MHTG,14.06082,-87.21737,America/Tegucigalpa
arp_lyx_gb,Lydd Airport,,,,,,Lydd,LYX,GB,EGMD,50.955917,0.93637,Europe/London
arp_ytu_ca,Tasu Water Aerodrome,,,,,,Tasu,YTU,CA,,52.76114,-132.03915,America/Vancouver
arp_uzr_kz,Urzhar Airport,,,,,,Urdzhar,UZR,KZ,UASU,47.09115,81.66521,Asia/Almaty
arp_awk_um,Wake Island Airfield,,,,,,Wake Island,AWK,UM,PWAK,19.281326,166.64279,Pacific/Wake
arp_bit_np,Baitadi Airport,,,,,,Baitadi,BIT,NP,VNBT,29.464848,80.54948,Asia/Kathmandu
arp_ccp_cl,Concepción Airport,,,,,,Concepcion,CCP,CL,SCIE,-36.773083,-73.062904,America/Santiago
arp_him_lk,Hingurakgoda Airport,,,,,,Hingurakgoda,HIM,LK,VCCH,8.050113,80.98109,Asia/Colombo
arp_otu_co,Otu Airport,,,,,,Remedios,OTU,CO,SKOT,7.010503,-74.71518,America/Bogota
arp_blg_my,Belaga Airport,,,,,,Belaga,BLG,MY,WBGC,2.65126,113.766304,Asia/Kuching
arp_cke_us,Lampson Field,,,,,,Lakeport,CKE,US,,38.989475,-122.89793,America/Los_Angeles
arp_suh_om,Sur Airport,,,,,,Sur,SUH,OM,OOSR,22.533167,59.483166,Asia/Muscat
arp_tbm_id,Tumbang Samba Airport,,,,,,Tumbang Samba,TBM,ID,WAOW,-1.468707,113.08233,Asia/Pontianak
arp_asd_bs,Andros Town Airport,,,,,,Andros Town,ASD,BS,MYAF,24.698166,-77.794334,America/Nassau
arp_tto_us,Britton Municipal Airport,,,,,,Britton,TTO,US,KBTN,45.814575,-97.74231,America/Chicago
arp_ruy_hn,Copán Ruinas Airport,,,,,,Copán Ruinas,RUY,HN,MHRU,14.914855,-89.00719,America/Tegucigalpa
arp_dvl_us,Devils Lake Regional Airport,,,,,,Devils Lake,DVL,US,KDVL,48.111633,-98.90635,America/Chicago
arp_fti_as,Fitiuta Airport,,,,,,Fitiuta,FTI,AS,NSFQ,-14.216309,-169.42467,Pacific/Pago_Pago
arp_kpl_pg,Kapal Airport,,,,,,Kapal,KPL,PG,,-8.63333,142.85,Pacific/Port_Moresby
arp_krj_pg,Karawari Airport,,,,,,Karawari,KRJ,PG,AYQA,-4.597299,143.52316,Pacific/Port_Moresby
arp_und_af,Kunduz Airport,,,,,,Kunduz,UND,AF,OAUZ,36.663845,68.91039,Asia/Kabul
arp_mor_us,Moore-Murrell Airport,,,,,,Morristown,MOR,US,KMOR,36.179546,-83.37521,America/New_York
arp_xen_cn,Xingcheng Airport,,,,,,Xingcheng,XEN,CN,ZYXC,40.5803,120.698,Asia/Shanghai
arp_adf_tr,Adıyaman Airport,,,,,,Adıyaman,ADF,TR,LTCP,37.732834,38.470448,Europe/Istanbul
arp_has_sa,Ha'il Regional Airport,,,,,,Ha'il,HAS,SA,OEHL,27.438444,41.6875,Asia/Riyadh
arp_kim_za,Kimberley Airport,,,,,,Kimberley,KIM,ZA,FAKM,-28.802147,24.76586,Africa/Johannesburg
arp_nit_fr,Niort-Souché Airport,,,,,,Niort,NIT,FR,LFBN,46.31325,-0.395078,Europe/Paris
arp_pqc_vn,Phu Quoc International Airport,,,,,,Phu Quoc Island,PQC,VN,VVPQ,10.166478,103.99561,Asia/Ho_Chi_Minh
arp_wnn_ca,Wunnumin Lake Airport,,,,,,Wunnumin Lake,WNN,CA,CKL3,52.894173,-89.28948,America/Toronto
arp_bxo_ch,Buochs Airport,,,,,,Buochs,BXO,CH,LSZC,46.97336,8.398554,Europe/Zurich
arp_gnz_bw,Ghanzi Airport,,,,,,Ghanzi,GNZ,BW,FBGZ,-21.69571,21.65575,Africa/Gaborone
arp_yhf_ca,Hearst René Fontaine Municipal Airport,,,,,,Hearst,YHF,CA,CYHF,49.71163,-83.689644,America/Toronto
arp_hbk_us,Holbrook Municipal Airport,,,,,,Holbrook,HBK,US,,34.937496,-110.13958,America/Phoenix
arp_mel_au,Melbourne Airport,cit_mel_au,Melbourne,AU,,,Melbourne,MEL,AU,YMML,-37.671158,144.84201,Australia/Melbourne
arp_tmd_mr,Timbedra Airport,,,,,,Timbedra,TMD,MR,GQNH,16.233221,-8.166778,Africa/Nouakchott
arp_akc_us,Akron Fulton International Airport,cit_cak_us,Akron/Canton,US,,,Akron,AKC,US,KAKR,41.03589,-81.467636,America/New_York
arp_fsc_fr,Figari-Sud-Corse Airport,,,,,,Figari,FSC,FR,LFKF,41.50061,9.098069,Europe/Paris
arp_phi_br,Pinheiro Airport,,,,,,Pinheiro,PHI,BR,SNYE,-2.472766,-45.098812,America/Fortaleza
arp_vxe_cv,Sao Vicente Cesaria Evora Airport,,,,,,São Vicente,VXE,CV,GVSV,16.834015,-25.05487,Atlantic/Cape_Verde
arp_lek_gn,Tata Airport,,,,,,Labé,LEK,GN,GULB,11.3261,-12.2868,Africa/Conakry
arp_dle_fr,Dole-Jura Airport,,,,,,Dole,DLE,FR,LFGJ,47.043102,5.429688,Europe/Paris
arp_baq_co,Ernesto Cortissoz International Airport,,,,,,Barranquilla,BAQ,CO,SKBQ,10.888256,-74.77872,America/Bogota
arp_lfp_au,Lakefield Airport,,,,,,Lakefield,LFP,AU,YLFD,-14.920705,144.20293,Australia/Brisbane
arp_mit_us,Shafter Airport,,,,,,Shafter,MIT,US,,35.50662,-119.191696,America/Los_Angeles
arp_vdo_vn,Van Don International Airport,,,,,,Cẩm Phả/Hạ Long,VDO,VN,VVVD,21.114634,107.42076,Asia/Bangkok
arp_apb_bo,Apolo Airport,,,,,,Apolo,APB,BO,SLAP,-14.73641,-68.4117,America/La_Paz
arp_ird_bd,Ishurdi Airport,,,,,,Ishurdi,IRD,BD,VGIS,24.153004,89.04911,Asia/Dhaka
arp_ptd_us,Port Alexander Seaplane Base,,,,,,Port Alexander,PTD,US,PAAP,56.246735,-134.64803,America/Sitka
arp_cgp_bd,Shah Amanat International Airport,,,,,,Chittagong,CGP,BD,VGEG,22.248299,91.81376,Asia/Dhaka
arp_syd_au,Sydney Airport,cit_syd_au,Sydney,AU,,,Sydney,SYD,AU,YSSY,-33.943012,151.17613,Australia/Sydney
arp_wsx_us,Westsound Seaplane Base Airport,,,,,,Westsound,WSX,US,,48.61669,-122.951385,America/Los_Angeles
arp_azi_ae,Bateen Airport,cit_auh_ae,Abu Dhabi,AE,,,Abu Dhabi,AZI,AE,OMAD,24.428556,54.457012,Asia/Dubai
arp_cic_us,Chico Municipal Airport,,,,,,Chico,CIC,US,KCIC,39.79724,-121.85638,America/Los_Angeles
arp_tcq_pe,Coronel FAP Carlos Ciriani Santa Rosa International Airport,,,,,,Tacna,TCQ,PE,SPTN,-18.053179,-70.2757,America/Lima
arp_ywb_ca,Kangiqsujuaq,,,,,,Kangiqsujuaq,YWB,CA,CYKG,61.588554,-71.929306,America/Toronto
arp_usi_gy,Mabaruma Airport,,,,,,Mabaruma,USI,GY,SYMB,8.199999,-59.7833,America/Guyana
arp_cca_bo,Chimore Airport,,,,,,Chimore,CCA,BO,,-16.976833,-65.14557,America/La_Paz
arp_faf_us,Felker Army Airfield,,,,,,Fort Eustis,FAF,US,KFAF,37.132824,-76.608185,America/New_York
arp_lwa_ph,Lwbak Airport,,,,,,Lebak,LWA,PH,,6.673953,124.058205,Asia/Manila
arp_pkh_gr,Porto Cheli Airport,,,,,,Porto Cheli,PKH,GR,LGHL,37.2975,23.1478,Europe/Athens
arp_sly_ru,Salekhard Airport,,,,,,Salekhard,SLY,RU,USDD,66.5906,66.58757,Asia/Yekaterinburg
arp_ycq_ca,Chetwynd Airport,,,,,,Chetwynd,YCQ,CA,CYCQ,55.687965,-121.624794,America/Dawson_Creek
arp_jdr_br,Prefeito Octávio de Almeida Neves Airport,,,,,,Sao Joao del Rei,JDR,BR,SNJR,-21.085882,-44.226048,America/Sao_Paulo
arp_dom_dm,Douglas-Charles Airport,cit_dom_dm,Dominica,DM,,,Dominica,DOM,DM,TDPD,15.546707,-61.300446,America/Dominica
arp_eqs_ar,Esquel Airport,,,,,,Esquel,EQS,AR,SAVE,-42.90681,-71.1417,America/Argentina/Catamarca
arp_lts_us,Altus Air Force Base,cit_lts_us,Altus,US,,,Altus,LTS,US,KLTS,34.6671,-99.2667,America/Chicago
arp_ssb_vi,Christiansted Harbor Seaplane Base,cit_stx_vi,St Croix Island,VI,,,St Croix,SSB,VI,,17.747019,-64.70664,America/St_Thomas
arp_mqg_na,Midgard Airport,,,,,,Midgard,MQG,NA,FYMG,-22.010927,17.370108,Africa/Windhoek
arp_ord_us,O'Hare International Airport,cit_chi_us,Chicago,US,,,Chicago,ORD,US,KORD,41.97638,-87.90606,America/Chicago
arp_pbi_us,Palm Beach International Airport,cit_pbi_us,West Palm Beach,US,,,West Palm Beach,PBI,US,KPBI,26.684475,-80.09421,America/New_York
arp_pru_mm,Pyay Airport,,,,,,Pyay,PRU,MM,VYPY,18.824389,95.26599,Asia/Rangoon
arp_aro_co,Arboletes Airport,,,,,,Arboletes,ARO,CO,,8.85705,-76.4244,America/Bogota
arp_mgg_pg,Margarima Airport,,,,,,Margarima,MGG,PG,,-6.03333,143.367,Pacific/Port_Moresby
arp_muj_et,Mui Airport,,,,,,Mui,MUJ,ET,HAMR,5.86383,35.748886,Africa/Addis_Ababa
arp_oun_us,Norman University of Oklahoma Westheimer Airport,,,,,,Norman,OUN,US,KOUN,35.244045,-97.470795,America/Chicago
arp_ran_it,Ravenna Airport,,,,,,Ravenna,RAN,IT,LIDR,44.36273,12.222,Europe/Rome
arp_nen_us,Whitehouse Naval Outlying Field Airport,cit_jax_us,Jacksonville,US,,,Jacksonville,NEN,US,KNEN,30.350554,-81.875175,America/New_York
arp_aiw_na,Ai-Ais Airport,,,,,,Ai-Ais,AIW,NA,,-27.995441,17.596083,Africa/Windhoek
arp_glv_us,Golovin Airport,,,,,,Golovin,GLV,US,PAGL,64.54967,-163.00945,America/Nome
arp_nas_bs,Lynden Pindling International Airport,,,,,,Nassau,NAS,BS,MYNN,25.041464,-77.46586,America/Nassau
arp_mla_mt,Malta International Airport,,,,,,Malta,MLA,MT,LMML,35.855804,14.48039,Europe/Malta
arp_pth_us,Port Heiden Airport,,,,,,Port Heiden,PTH,US,PAPH,56.958813,-158.6359,America/Anchorage
arp_wgn_cn,Shaoyang Wugang Airport,,,,,,Shaoyang,WGN,CN,ZGSY,26.802,110.642,Asia/Shanghai
arp_bta_cm,Bertoua Airport,,,,,,Bertoua,BTA,CM,FKKO,4.544721,13.726799,Africa/Douala
arp_gex_au,Geelong Airport,,,,,,Geelong,GEX,AU,YGLG,-38.224552,144.33217,Australia/Melbourne
arp_wte_mh,Wotje Airport,,,,,,Wotje Atoll,WTE,MH,,9.461604,170.23524,Pacific/Majuro
arp_ybk_ca,Baker Lake Airport,,,,,,Baker Lake,YBK,CA,CYBK,64.30028,-96.077324,America/Rankin_Inlet
arp_cxj_br,Caxias do Sul Airport,,,,,,Caxias Do Sul,CXJ,BR,SBCX,-29.196297,-51.18746,America/Sao_Paulo
arp_ivo_co,Chivolo Airport,,,,,,Chivolo,IVO,CO,,10.040467,-74.61271,America/Bogota
arp_ktx_ml,Koutiala Airport,,,,,,Koutiala,KTX,ML,GAKO,12.351022,-5.429933,Africa/Bamako
arp_lrb_ls,Leribe Airport,,,,,,Leribe,LRB,LS,FXLR,-28.856936,28.052328,Africa/Maseru
arp_mmg_au,Mount Magnet Airport,,,,,,Mount Magnet,MMG,AU,YMOG,-28.11658,117.840996,Australia/Perth
arp_ywl_ca,Williams Lake Airport,,,,,,Williams Lake,YWL,CA,CYWL,52.18452,-122.06109,America/Vancouver
arp_eln_us,Bowers Field,,,,,,Ellensburg,ELN,US,KELN,47.030613,-120.53419,America/Los_Angeles
arp_scl_cl,Comodoro Arturo Merino Benítez International Airport,,,,,,Santiago,SCL,CL,SCEL,-33.393196,-70.78991,America/Santiago
arp_lib_au,Limbunya Airport,,,,,,Limbunya Station,LIB,AU,,-17.235447,129.88287,Australia/Darwin
arp_bcr_br,Novo Campo Airport,,,,,,Boca do Acre,BCR,BR,SWNK,-8.83543,-67.31264,America/Manaus
arp_kye_lb,Rene Mouawad Air Base,,,,,,Tripoli,KYE,LB,OLKA,34.5893,36.0113,Asia/Beirut
arp_sac_us,Sacramento Executive Airport,cit_sac_us,Sacramento,US,,,Sacramento,SAC,US,KSAC,38.51263,-121.49493,America/Los_Angeles
arp_cnq_ar,Corrientes International Airport,,,,,,Corrientes,CNQ,AR,SARC,-27.446894,-58.760567,America/Argentina/Cordoba
arp_hun_tw,Hualien Airport,,,,,,Hualien,HUN,TW,RCYU,24.024708,121.61724,Asia/Taipei
arp_abq_us,Albuquerque International Sunport,,,,,,Albuquerque,ABQ,US,KABQ,35.041767,-106.610954,America/Denver
arp_bol_gb,Ballykelly Airport,,,,,,Ballykelly,BOL,GB,EGQB,55.05413,-7.019185,Europe/London
arp_muk_ck,Mauke Airport,,,,,,Mauke Island,MUK,CK,NCMK,-20.136337,-157.34488,Pacific/Rarotonga
arp_ajs_mx,Punta Abreojos Airfield,,,,,,Punta Abreojos,AJS,MX,,26.727306,-113.55945,America/Mazatlan
arp_yes_ir,Yasuj Airport,,,,,,Yes Bay,YES,IR,OISY,30.700136,51.54893,Asia/Tehran
arp_ibr_jp,Ibaraki Airport,,,,,,Omitama,IBR,JP,RJAH,36.18035,140.41353,Asia/Tokyo
arp_caq_co,Juan H. White Airport,,,,,,Caucasia,CAQ,CO,SKCU,7.967439,-75.198784,America/Bogota
arp_lsw_id,Malikus Saleh Airport,,,,,,Lhokseumawe,LSW,ID,WITM,5.227705,96.94963,Asia/Jakarta
arp_pss_ar,Posadas Airport,,,,,,Posadas,PSS,AR,SARP,-27.387403,-55.970005,America/Argentina/Cordoba
arp_yqd_ca,The Pas Airport,,,,,,The Pas,YQD,CA,CYQD,53.972095,-101.09059,America/Winnipeg
arp_ywr_ca,White River Airport,,,,,,White River,YWR,CA,,48.627853,-85.22256,America/Toronto
arp_bcp_pg,Bambu Airport,,,,,,Bambu,BCP,PG,AYBC,-5.863664,146.49208,Pacific/Port_Moresby
arp_ybf_ca,Bamfield Airport,,,,,,Bamfield,YBF,CA,,48.820663,-125.11938,America/Vancouver
arp_axa_ai,Clayton J. Lloyd International Airport,,,,,,The Valley,AXA,AI,TQPF,18.205301,-63.054283,America/Anguilla
arp_tev_es,Teruel Airport,,,,,,Teruel,TEV,ES,LETL,40.403,-1.2183,Europe/Madrid
arp_usl_au,Useless Loop Airport,,,,,,Useless Loop,USL,AU,YUSL,-26.15678,113.39482,Australia/Perth
arp_imn_pg,Imane Airport,,,,,,Imane,IMN,PG,AYII,-6.083012,145.391,Pacific/Port_Moresby
arp_mcd_us,Mackinac Island Airport,,,,,,Mackinac Island,MCD,US,KMCD,45.86437,-84.6357,America/Detroit
arp_spy_ci,San Pedro Airport,,,,,,San Pedro,SPY,CI,DISP,4.746766,-6.660458,Africa/Abidjan
arp_trr_lk,China Bay Airport,,,,,,Trincomalee,TRR,LK,VCCT,8.538682,81.18173,Asia/Colombo
arp_dim_ci,Dimbokro Airport,,,,,,Dimbokro,DIM,CI,DIDK,6.656829,-4.643456,Africa/Abidjan
arp_res_ar,Resistencia International Airport,,,,,,Resistencia,RES,AR,SARE,-27.447645,-59.05282,America/Argentina/Cordoba
arp_kke_nz,Kerikeri Airport,,,,,,Kerikeri,KKE,NZ,NZKK,-35.26307,173.91205,Pacific/Auckland
arp_kmg_cn,Kunming Changshui International Airport,,,,,,Kunming,KMG,CN,ZPPP,25.101944,102.92917,Asia/Shanghai
arp_poz_pl,Poznań-Ławica Airport,,,,,,Poznan,POZ,PL,EPPO,52.420475,16.827457,Europe/Warsaw
arp_vir_za,Virginia Airport,cit_dur_za,Durban,ZA,,,Durban,VIR,ZA,FAVG,-29.77087,31.058033,Africa/Johannesburg
arp_ayn_cn,Anyang Airport,,,,,,Anyang,AYN,CN,ZHAY,36.523598,114.42513,Asia/Shanghai
arp_gaz_pg,Guasopa Airport,,,,,,Guasopa,GAZ,PG,,-9.22652,152.94534,Pacific/Port_Moresby
arp_mfy_ye,Mayfa'ah Airport,,,,,,Mayfa'ah,MFY,YE,,13.666667,46.00833,Asia/Aden
arp_pec_us,Pelican Seaplane Base Airport,,,,,,Pelican,PEC,US,,57.955185,-136.23613,America/Juneau
arp_kyo_us,Tampa North Aero Park,cit_tpa_us,Tampa,US,,,Tampa,KYO,US,,28.221277,-82.37456,America/New_York
arp_viq_tl,Viqueque Airport,,,,,,Viqueque,VIQ,TL,WPVQ,44.558056,-90.51222,America/Chicago
arp_mgq_so,Aden Adde International Airport,,,,,,Mogadishu,MGQ,SO,HCMM,2.015817,45.304832,Africa/Mogadishu
arp_bdu_no,Bardufoss Airport,,,,,,Bardufoss,BDU,NO,ENDU,69.05676,18.54001,Europe/Oslo
arp_cie_au,Collie Airport,,,,,,Collie,CIE,AU,YCOI,-33.35889,116.19418,Australia/Perth
arp_jkg_se,Jönköping Airport,,,,,,Jönköping,JKG,SE,ESGJ,57.75602,14.069228,Europe/Stockholm
arp_ecg_us,Elizabeth City Regional Airport,,,,,,Elizabeth City,ECG,US,KECG,36.25825,-76.17422,America/New_York
arp_tnq_ki,Teraina Airport,,,,,,Teraina,TNQ,KI,,4.698528,-160.39388,Pacific/Kiritimati
arp_vvi_bo,Viru Viru International Airport,cit_srz_bo,Santa Cruz,BO,,,Santa Cruz,VVI,BO,SLVR,-17.645239,-63.13801,America/La_Paz
arp_bsv_mg,Besakoa Airport,,,,,,Besakoa,BSV,MG,,-15.67278,47.061962,Indian/Antananarivo
arp_mau_pf,Maupiti Airport,,,,,,Maupiti,MAU,PF,NTTP,-16.426481,-152.24347,Pacific/Tahiti
arp_bdv_cd,Moba Airport,,,,,,Moba,BDV,CD,FZRB,-7.084914,29.736975,Africa/Lubumbashi
